nombre_entidad,nit_entidad,sector
INSTITUCION EDUCATIVA  TECNICO AGROPECUARIA RODRIGO LARA BONILLA,814006667,Educación Nacional
INSTITUCION EDUCATIVA ABSALON TORRES CAMACHO,815001161,Educación Nacional
INSTITUCION EDUCATIVA AGRICOLA VICTOR MANUEL OROZCO,890982062,Educación Nacional
INSTITUCION EDUCATIVA AGROPECUARIA COMUNIDAD INDIGENA INKAL AWA,814002168,Educación Nacional
INSTITUCION EDUCATIVA AGROPECUARIA EL EJIDO,814005655,Educación Nacional
INSTITUCION EDUCATIVA AGROPECUARIA INGA DE APONTE,800129014,Educación Nacional
INSTITUCION EDUCATIVA AGROPECUARIA LUIS ANTONIO MONTERO,814000314,No aplica/No pertenece
INSTITUCION EDUCATIVA AGROPECUARIA SAN CARLOS,814006472,Educación Nacional
INSTITUCION EDUCATIVA AGROPECUARIA SAN JUAN BAUTISTA DE LA SALLE,800247918,Educación Nacional
INSTITUCION EDUCATIVA AGROPECUARIA SAN MARTIN DE PORRES,814002932,Educación Nacional
INSTITUCION EDUCATIVA AGROPECUARIO MUNICIPAL,800170889,Educación Nacional
INSTITUCION EDUCATIVA AGUSTIN NIETO CABALLERO,891412208,Educación Nacional
INSTITUCION EDUCATIVA ALBERTO MENDOZA MAYOR,800039277,Educación Nacional
INSTITUCION EDUCATIVA ALBERTO PUMAREJO,802004082,Educación Nacional
INSTITUCION EDUCATIVA ALFONSO LOPEZ,811027549,Educación Nacional
INSTITUCION EDUCATIVA ALFREDO POSADA CORREA,815001203,Educación Nacional
INSTITUCION EDUCATIVA AMERICA,811017958,Educación Nacional
INSTITUCION EDUCATIVA ANDRES PAEZ DE SOTOMAYOR,804001792,Educación Nacional
INSTITUCION EDUCATIVA ANTONIA SANTOS,805009886,Educación Nacional
INSTITUCION EDUCATIVA ANTONIO JOSE SANDOVAL GOMEZ,800128291,Educación Nacional
INSTITUCION EDUCATIVA ANTONIO MARTINEZ DELGADO,844002424,Educación Nacional
INSTITUCION EDUCATIVA ANTONIO NARIÑO,811031583,Educación Nacional
INSTITUCION EDUCATIVA ANTONIO NARIÑO,900274569,Educación Nacional
INSTITUCION EDUCATIVA ANTONIO ROLDAN BETANCUR,811018144,Educación Nacional
INSTITUCION EDUCATIVA ANTONIO ROLDAN BETANCUR,811037776,Educación Nacional
INSTITUCION EDUCATIVA ANZA,811019146,Educación Nacional
INSTITUCION EDUCATIVA ARTURO SALAZAR MEJIA,844002620,Educación Nacional
INSTITUCION EDUCATIVA ATANASIO GIRARDOT  NEIVA,813002882,Educación Nacional
INSTITUCION EDUCATIVA ATENEO,815004510,Educación Nacional
INSTITUCION EDUCATIVA AURELIO MARTINEZ MUTIS,800249796,Educación Nacional
INSTITUCION EDUCATIVA BALTAZAR SALAZAR,811020153,Educación Nacional
INSTITUCION EDUCATIVA BELLO ORIENTE,901159880,Educación Nacional
INSTITUCION EDUCATIVA BERNARDO URIBE LONDOÑO,811017251,Educación Nacional
INSTITUCION EDUCATIVA BRAULIO GONZALEZ,891855098,Educación Nacional
INSTITUCION EDUCATIVA BRAULIO MEJIA,811024768,Educación Nacional
INSTITUCION EDUCATIVA BUENA VISTA,900884737,Educación Nacional
INSTITUCION EDUCATIVA CADENA LAS PLAYAS,811039629,Servicio Público
INSTITUCION EDUCATIVA CAMILO TORRES,892099140,Educación Nacional
INSTITUCION EDUCATIVA CAMILO TORRES DE TOCA,900205732,Educación Nacional
INSTITUCION EDUCATIVA CAMPESTRE NUEVO HORIZONTE,811018194,Educación Nacional
INSTITUCION EDUCATIVA CAMPOHERMOSO,804003766,Educación Nacional
INSTITUCION EDUCATIVA CARLOS ARTURO DUQUE RAMIREZ,811020168,Educación Nacional
INSTITUCION EDUCATIVA CARLOS LLERAS RESTREPO YOPAL,844002296,Educación Nacional
INSTITUCION EDUCATIVA CASD JOSE PRUDENCIO PADILLA,890270382,Educación Nacional
INSTITUCION EDUCATIVA CASD MANUELA BELTRAN,890481209,Educación Nacional
INSTITUCION EDUCATIVA CENTRAL DE BACHILLERATO INTEGRADO,890306586,Educación Nacional
INSTITUCION EDUCATIVA CENTRO DE INTEGRACION POPULAR,825001850,Educación Nacional
INSTITUCION EDUCATIVA CHENCHE BALSILLAS DEL MUNICIPIO DE COYAIMA,900053904,Educación Nacional
INSTITUCION EDUCATIVA CIUDAD BOQUIA,816001632,Educación Nacional
INSTITUCION EDUCATIVA CIUDAD FLORIDA,800024492,Educación Nacional
INSTITUCION EDUCATIVA CIUDAD LUZ,809006041,Educación Nacional
INSTITUCION EDUCATIVA CIUDADELA SIGLO XXI,828001618,Educación Nacional
INSTITUCION EDUCATIVA CLUB UNION,804002642,Educación Nacional
INSTITUCION EDUCATIVA COLEGIO LOYOLA PARA LA CIENCIA Y LA INNOVACION,900339251,Educación Nacional
INSTITUCION EDUCATIVA COLEGIO SANTA CRUZ,901236966,Educación Nacional
INSTITUCION EDUCATIVA COLEGIO VILLAS DE SAN JUAN DEL MUNICIPIO DE GIRÓN,901236794,No aplica/No pertenece
INSTITUCION EDUCATIVA COMBIA,800051469,Educación Nacional
INSTITUCION EDUCATIVA COMERCIAL NUESTRA SEÑORA DE LAS MISERICORDIAS,802004051,Educación Nacional
INSTITUCION EDUCATIVA COMERCIAL SAN LUIS,800209234,No aplica/No pertenece
INSTITUCION EDUCATIVA COMPARTIR,901049658,Educación Nacional
INSTITUCION EDUCATIVA COMUNITARIA DISTRITAL MANUEL ELKIN PATARROYO,802007548,Educación Nacional
INSTITUCION EDUCATIVA COMUNITARIA LUIS CARLOS VALENCIA,805021344,Educación Nacional
INSTITUCION EDUCATIVA CRISTO REY,834000185,Educación Nacional
INSTITUCION EDUCATIVA CUENCA,823001822,Educación Nacional
INSTITUCION EDUCATIVA DE BOYACA,891801979,Educación Nacional
INSTITUCION EDUCATIVA DE CHALAN,800182765,Educación Nacional
INSTITUCION EDUCATIVA DE DESARROLLO RURAL EL ESTRECHO,800250102,Educación Nacional
INSTITUCION EDUCATIVA DE DESARROLLO RURAL LA UNION NARIÑO,8999990998,Educación Nacional
INSTITUCION EDUCATIVA DE LETICIA,900792923,Educación Nacional
INSTITUCION EDUCATIVA DE MINAS,900025802,Educación Nacional
INSTITUCION EDUCATIVA DE NOROSI,806014845,Educación Nacional
INSTITUCION EDUCATIVA DE SIBARCO,900077985,Educación Nacional
INSTITUCION EDUCATIVA DE SOLEDAD INOBASOL,890103008,Educación Nacional
INSTITUCION EDUCATIVA DEARTAMENTAL PABLO NIEBLES,819006567,Educación Nacional
INSTITUCION EDUCATIVA DEPARTAMENTAL AGRICOLA PARATEBUENO,832001920,Educación Nacional
INSTITUCION EDUCATIVA DEPARTAMENTAL ANAXIMENES TORRES OSPINO,819004354,Educación Nacional
INSTITUCION EDUCATIVA DEPARTAMENTAL ANTONIO NARIÑO,899999106,Educación Nacional
INSTITUCION EDUCATIVA DEPARTAMENTAL FUNDACION,819002761,Educación Nacional
INSTITUCION EDUCATIVA DEPARTAMENTAL JOSE MARIA OBANDO,832001127,Educación Nacional
INSTITUCION EDUCATIVA DEPARTAMENTAL NUESTRA SEÑORA DEL TRANSITO,832001250,Educación Nacional
INSTITUCION EDUCATIVA DEPARTAMENTAL SANTA TERESA DE JESUS,891780221,Educación Nacional
INSTITUCION EDUCATIVA DEPARTAMENTAL TECNICO AGROPECUARIO JAIME DE NARVAEZ BELTRAN,808001253,Educación Nacional
INSTITUCION EDUCATIVA DEPARTAMENTAL TECNICO COMERCIAL ANA FRANCISCA LARA,832001597,Educación Nacional
INSTITUCION EDUCATIVA DIEGO ECHAVARRIA MISAS MEDELLIN,811019723,Educación Nacional
INSTITUCION EDUCATIVA DISTRITAL BUENOS AIRES,802001202,Educación Nacional
INSTITUCION EDUCATIVA DISTRITAL CARLOS ARANGO VELEZ,800125903,Educación Nacional
INSTITUCION EDUCATIVA DISTRITAL DE BARRANQUILLA CODEBA,890103812,Educación Nacional
INSTITUCION EDUCATIVA DISTRITAL DE EXPERIENCIA PEDAGOGICAS 0,802007336,Educación Nacional
INSTITUCION EDUCATIVA DISTRITAL EL LIBERTADOR,830085316,Educación Nacional
INSTITUCION EDUCATIVA DISTRITAL EVARDO TURIZO PALENCIA,800152168,Educación Nacional
INSTITUCION EDUCATIVA DISTRITAL FRANCISCO DE PAULA SANTANDER,830051789,Educación Nacional
INSTITUCION EDUCATIVA DISTRITAL GOLDA MEIR,901046441,Educación Nacional
INSTITUCION EDUCATIVA DISTRITAL INTEGRADO DE FONTIBON,899999277,Educación Nacional
INSTITUCION EDUCATIVA DISTRITAL JORGE ISAAC,802014036,Educación Nacional
INSTITUCION EDUCATIVA DISTRITAL LA SALLE,802007544,Educación Nacional
INSTITUCION EDUCATIVA DISTRITAL LESTONNAC,802001226,Educación Nacional
INSTITUCION EDUCATIVA DISTRITAL LOS ROSALES,900077815,Educación Nacional
INSTITUCION EDUCATIVA DISTRITAL MANUELA AYALA DE GAITAN,800136287,Educación Nacional
INSTITUCION EDUCATIVA DISTRITAL MARCO FIDEL SUAREZ,890106369,Educación Nacional
INSTITUCION EDUCATIVA DISTRITAL MARIA AUXILIADORA,802001194,Educación Nacional
INSTITUCION EDUCATIVA DISTRITAL MISAEL PASTRANA BORRERO,830065192,Educación Nacional
INSTITUCION EDUCATIVA DISTRITAL MUNDO BOLIVARIANO,802014231,Educación Nacional
INSTITUCION EDUCATIVA DISTRITAL PABLO DE TARSO,830026136,Educación Nacional
INSTITUCION EDUCATIVA DISTRITAL PARAISO MIRADOR,830040873,Educación Nacional
INSTITUCION EDUCATIVA DISTRITAL SANTAMARIA,901232235,Educación Nacional
INSTITUCION EDUCATIVA DISTRITAL TECNICA MEIRA DEL MAR,802000318,Educación Nacional
INSTITUCION EDUCATIVA DISTRITAL TECNICA NACIONAL DE COMERCIO,890103091,Educación Nacional
INSTITUCION EDUCATIVA DISTRITALALFREDO CORREA DE ANDREIS,802002992,Educación Nacional
INSTITUCION EDUCATIVA DIVINO NIÑO CORMAL,820002061,Educación Nacional
INSTITUCION EDUCATIVA DIVINO SALVADOR,8911800233,Educación Nacional
INSTITUCION EDUCATIVA DIVINO SALVADOR,900266853,Educación Nacional
INSTITUCION EDUCATIVA DONMATIAS,811039245,Educación Nacional
INSTITUCION EDUCATIVA EL CHAIRA JOSE MARIA CORDOBA,800143503,No aplica/No pertenece
INSTITUCION EDUCATIVA EL PALMAR1,900113702,Educación Nacional
INSTITUCION EDUCATIVA EL PALOMAR,9000328656,Educación Nacional
INSTITUCION EDUCATIVA EL PEDREGAL,811019733,Educación Nacional
INSTITUCION EDUCATIVA ELISEO PAYAN,840001019,Educación Nacional
INSTITUCION EDUCATIVA ELOY HERNANDEZ DE PAPAYAL,825000800,Educación Nacional
INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR DE MONTERIA,812002135,Educación Nacional
INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR PRESBITERO JOSE GOMEZ ISAZA,811021773,Educación Nacional
INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR SOR JOSEFA DEL CASTILLO Y GUEVARA,800138564,Educación Nacional
INSTITUCION EDUCATIVA EUSTAQUIO PALACIOS,805002051,Educación Nacional
INSTITUCION EDUCATIVA FE Y ALEGRIA SAN JOSE,811015194,Educación Nacional
INSTITUCION EDUCATIVA FELIX HENAO BOTERO,811022459,Educación Nacional
INSTITUCION EDUCATIVA FELIX MARIA RESTREPO LONDOÑO,811039759,Educación Nacional
INSTITUCION EDUCATIVA FONTIDUEÑO JAIME ARANGO ROJAS,811039481,Educación Nacional
INSTITUCION EDUCATIVA FRANCISCO ABEL GALLEGO,811018834,Educación Nacional
INSTITUCION EDUCATIVA FRANCISCO DE PAULA SANTANDER,8000921161,Educación Nacional
INSTITUCION EDUCATIVA FRANCISCO DE PAULA SANTANDER,805023163,Educación Nacional
INSTITUCION EDUCATIVA FRANCISCO JOSE DE CALDAS,800181694,Educación Nacional
INSTITUCION EDUCATIVA FRANCISCO JOSE DE CALDAS,800190451,Educación Nacional
INSTITUCION EDUCATIVA FRANCISCO JOSE LLOREDA MERA,805026936,Educación Nacional
INSTITUCION EDUCATIVA FRANCISCO MARIA CARDONA,811022180,Educación Nacional
INSTITUCION EDUCATIVA FRAY PLACIDO,846000522,Educación Nacional
INSTITUCION EDUCATIVA GABRIEL ESCORCIA GRAVINI DE SOLEDAD,901275339,Educación Nacional
INSTITUCION EDUCATIVA GABRIEL GARCIA MARQUEZ,900929993,Educación Nacional
INSTITUCION EDUCATIVA GABRIEL GARCIA MARQUEZ NEIVA,800243391,Educación Nacional
INSTITUCION EDUCATIVA GABRIELA MISTRAL,844002440,Educación Nacional
INSTITUCION EDUCATIVA GABRIELA MISTRAL,900063726,Educación Nacional
INSTITUCION EDUCATIVA GASPAR DE RODAS,811043530,Educación Nacional
INSTITUCION EDUCATIVA GENERAL JOSE MARIA CABAL,901355611,Educación Nacional
INSTITUCION EDUCATIVA GENERAL SANTANDER,805021853,Educación Nacional
INSTITUCION EDUCATIVA GENERAL SANTANDER,805022382,Educación Nacional
INSTITUCION EDUCATIVA GRAN COLOMBIA,8100056483,Educación Nacional
INSTITUCION EDUCATIVA GUARINOCITO,800033303,Educación Nacional
INSTITUCION EDUCATIVA GUSTAVO COTE URIBE,804010823,Educación Nacional
INSTITUCION EDUCATIVA GUSTAVO ROMERO HERNANDEZ,800128054,Educación Nacional
INSTITUCION EDUCATIVA GUSTAVO VILLA DIAZ,834000690,Educación Nacional
INSTITUCION EDUCATIVA HAYDEE CAMACHO SAAVEDRA,891801873,Educación Nacional
INSTITUCION EDUCATIVA HERNANDO BORRERO CUADROS,815004634,Educación Nacional
INSTITUCION EDUCATIVA INDIGENA GUAHIBO BETOY,834001067,Educación Nacional
INSTITUCION EDUCATIVA INEM MANUEL MURILLO TORO,800093734,Educación Nacional
INSTITUCION EDUCATIVA INMACULADA CONCEPCION,890300586,Educación Nacional
INSTITUCION EDUCATIVA INSTITUTO AGRICOLA  EL COPEY,800060244,Educación Nacional
INSTITUCION EDUCATIVA INSTITUTO LA UNION,800037737,Educación Nacional
INSTITUCION EDUCATIVA INSTITUTO NACIONAL MIXTO,891500944,Educación Nacional
INSTITUCION EDUCATIVA ISLA DEL SOL,900028195,Educación Nacional
INSTITUCION EDUCATIVA ISLAS DE ROSARIO,806012452,Educación Nacional
INSTITUCION EDUCATIVA J EMILIO VALDERRAMA,811019372,Educación Nacional
INSTITUCION EDUCATIVA JESUS MARIA VALLE JARAMILLO,811029166,Educación Nacional
INSTITUCION EDUCATIVA JOEL SIERRA GONZALEZ,834000905,Educación Nacional
INSTITUCION EDUCATIVA JORGE ELIECER GAITAN,844000502,Educación Nacional
INSTITUCION EDUCATIVA JORGE ELIECER GAITAN,891201704,Educación Nacional
INSTITUCION EDUCATIVA JORGE ELIECER GAITAN AYALA,811038194,Educación Nacional
INSTITUCION EDUCATIVA JORGE ELIECER GAITAN DE TOTA,891856614,Educación Nacional
INSTITUCION EDUCATIVA JORGE ISAACS,891380159,Educación Nacional
INSTITUCION EDUCATIVA JOSE ANTONIO GALAN,846003293,Educación Nacional
INSTITUCION EDUCATIVA JOSE CELESTINO MUTIS,804006529,Educación Nacional
INSTITUCION EDUCATIVA JOSE CELESTINO MUTIS,811023253,Servicio Público
INSTITUCION EDUCATIVA JOSE INOCENCIO CHINCA DE FORTUL,9000774102,Educación Nacional
INSTITUCION EDUCATIVA JOSE JOAQUIN VELEZ,900591681,Educación Nacional
INSTITUCION EDUCATIVA JOSE MARIA CORDOBA,805009827,Educación Nacional
INSTITUCION EDUCATIVA JOSE MARIA CORDOBA,805013498,Educación Nacional
INSTITUCION EDUCATIVA JOSE MARIA CORDOBA,820001967,Educación Nacional
INSTITUCION EDUCATIVA JUAN BAUTISTA MIGANI,800008556,Educación Nacional
INSTITUCION EDUCATIVA JUAN DE AMPUDIA,805009385,Educación Nacional
INSTITUCION EDUCATIVA JUAN HURTADO,891410507,Educación Nacional
INSTITUCION EDUCATIVA JUAN JOSE RONDON TASCO,826001131,Educación Nacional
INSTITUCION EDUCATIVA JUAN LUIS LONDOÑO DE LA CUESTA,900132830,Educación Nacional
INSTITUCION EDUCATIVA JUANAMBU,814003802,Educación Nacional
INSTITUCION EDUCATIVA JULIA SIERRA IGUARAN,825000421,Educación Nacional
INSTITUCION EDUCATIVA JULIO ERNESTO ANDRADE,809004609,Educación Nacional
INSTITUCION EDUCATIVA KERA SHIKARA,901560377,Educación Nacional
INSTITUCION EDUCATIVA LA ARMONIA,900900742,Educación Nacional
INSTITUCION EDUCATIVA LA ASUNCION,890807582,Educación Nacional
INSTITUCION EDUCATIVA LA ESPERANZA,901149191,Educación Nacional
INSTITUCION EDUCATIVA LA JUVENTUD,8040153481,Educación Nacional
INSTITUCION EDUCATIVA LA LIBERTAD,8040039043,Educación Nacional
INSTITUCION EDUCATIVA LA MEDALLA MILAGROSA,900020615,Educación Nacional
INSTITUCION EDUCATIVA LA MERCED,899999105,Educación Nacional
INSTITUCION EDUCATIVA LA PALMA,829003420,Educación Nacional
INSTITUCION EDUCATIVA LA PASTORA,901049924,Educación Nacional
INSTITUCION EDUCATIVA LA PAZ,811025741,Servicio Público
INSTITUCION EDUCATIVA LA PAZ NO1,809005406,Educación Nacional
INSTITUCION EDUCATIVA LAGUNILLA,900760503,Educación Nacional
INSTITUCION EDUCATIVA LAS AMERICAS,800024912,Educación Nacional
INSTITUCION EDUCATIVA LAS MARIAS,900083252,Educación Nacional
INSTITUCION EDUCATIVA LAS MESAS,814000328,Educación Nacional
INSTITUCION EDUCATIVA LAS TOLDAS,813009433,Educación Nacional
INSTITUCION EDUCATIVA LEON DE GREIFF,844000381,Educación Nacional
INSTITUCION EDUCATIVA LEONOR LOURIDO DE VELASCO,805014041,Educación Nacional
INSTITUCION EDUCATIVA LICEO DE SANTA LIBRADA,891180016,Educación Nacional
INSTITUCION EDUCATIVA LICEO LEON DE GREIFF,810005295,Educación Nacional
INSTITUCION EDUCATIVA LOS ANDES DE CUAICAL,900081185,Educación Nacional
INSTITUCION EDUCATIVA LOS ARRAYANES,814005544,Educación Nacional
INSTITUCION EDUCATIVA LOS LAURELES BARRANCABERMEJA,900112222,Educación Nacional
INSTITUCION EDUCATIVA LOS PINOS,828002426,Educación Nacional
INSTITUCION EDUCATIVA LUCILA PIRAGAUTA,844001746,Educación Nacional
INSTITUCION EDUCATIVA LUIS CARLOS GALAN,800246340,Educación Nacional
INSTITUCION EDUCATIVA LUIS CARLOS GALAN SARMIENTO,800179135,Educación Nacional
INSTITUCION EDUCATIVA LUIS EDGAR DURAN RAMIREZ MUNICIPIO DE PAICOL HUILA,813012177,Educación Nacional
INSTITUCION EDUCATIVA LUIS FELIPE PINTO,890703023,Educación Nacional
INSTITUCION EDUCATIVA LUIS MANUEL PARRA CARO,900277991,Educación Nacional
INSTITUCION EDUCATIVA LUIS ONOFRE ACOSTA,813008033,Educación Nacional
INSTITUCION EDUCATIVA LUIS R CAPARROSO,8020037981,Educación Nacional
INSTITUCION EDUCATIVA MADRE LAURA,811021310,Servicio Público
INSTITUCION EDUCATIVA MAIPORE,800005349,Educación Nacional
INSTITUCION EDUCATIVA MALABAR,890805978,Educación Nacional
INSTITUCION EDUCATIVA MANUEL JOSE CAICEDO,8110339047,Educación Nacional
INSTITUCION EDUCATIVA MANUEL RODRIGUEZ TORICES,800054272,Educación Nacional
INSTITUCION EDUCATIVA MANUELA BELTRAN,844001450,Educación Nacional
INSTITUCION EDUCATIVA MARCO FIDEL SUAREZ,811038177,Educación Nacional
INSTITUCION EDUCATIVA MARIA AUXILIADORA1,805027286,Educación Nacional
INSTITUCION EDUCATIVA MARIA DE LOS ANGELES CANO MARQUEZ,811033249,Educación Nacional
INSTITUCION EDUCATIVA MARIA INMACULADA 1,8270003836,Educación Nacional
INSTITUCION EDUCATIVA MARIA JOSEFA ESCOBAR,811021159,Educación Nacional
INSTITUCION EDUCATIVA MARIA JOSEFA MARULANDA,811019686,Educación Nacional
INSTITUCION EDUCATIVA MARINO RENGIFO SALCEDO,815004606,Educación Nacional
INSTITUCION EDUCATIVA MAYOR DE YUMBO,8002058252,Educación Nacional
INSTITUCION EDUCATIVA MEDIA ACADEMICA SAGRADO CORAZON DE JESUS,891201909,Educación Nacional
INSTITUCION EDUCATIVA MEGACOLEGIO EL PROGRESO,900607903,Educación Nacional
INSTITUCION EDUCATIVA MISAEL PASTRANA BORRERO,800246195,Educación Nacional
INSTITUCION EDUCATIVA MISAEL PASTRANA BORRERO,813002693,Educación Nacional
INSTITUCION EDUCATIVA MUNICIPAL AGUSTIN AGUALONGO,891201759,Educación Nacional
INSTITUCION EDUCATIVA MUNICIPAL ANTONIO NARIÑO  PASTO,814001615,Educación Nacional
INSTITUCION EDUCATIVA MUNICIPAL AURELIO ARTURO MARTINEZ,891224284,Educación Nacional
INSTITUCION EDUCATIVA MUNICIPAL CRISTO REY,814001579,Educación Nacional
INSTITUCION EDUCATIVA MUNICIPAL EL ENCANO,800060022,Educación Nacional
INSTITUCION EDUCATIVA MUNICIPAL EL SOCORRO,814001691,Educación Nacional
INSTITUCION EDUCATIVA MUNICIPAL FRANCISCO DE LA VILLOTA,800206349,Educación Nacional
INSTITUCION EDUCATIVA MUNICIPAL GUALMATAN,814006513,Educación Nacional
INSTITUCION EDUCATIVA MUNICIPAL HERALDO ROMENRO SANCHEZ,800079467,Educación Nacional
INSTITUCION EDUCATIVA MUNICIPAL LA CALDERA,814006569,Educación Nacional
INSTITUCION EDUCATIVA MUNICIPAL LICEO CENTRAL DE NARIÑO,891200688,Educación Nacional
INSTITUCION EDUCATIVA MUNICIPAL LUIS EDUARDO MORA OSEJO,900000585,Educación Nacional
INSTITUCION EDUCATIVA MUNICIPAL MERCEDARIO,891224071,Educación Nacional
INSTITUCION EDUCATIVA MUNICIPAL NUESTRA SEÑORA DE LA VISITACION 2,800181707,Educación Nacional
INSTITUCION EDUCATIVA MUNICIPAL OBONUCO,800178980,Educación Nacional
INSTITUCION EDUCATIVA MUNICIPAL TECNICO INDUSTRIAL  PASTO,891224703,Educación Nacional
INSTITUCION EDUCATIVA NORMAL SUPERIOR FABIO LOZANO TORRIJOS,890702925,Educación Nacional
INSTITUCION EDUCATIVA NOROCCIDENTAL DE SOLEDAD,802005167,Educación Nacional
INSTITUCION EDUCATIVA NUESTRA SEÑORA DEL CAMEN,8130058172,Educación Nacional
INSTITUCION EDUCATIVA NUESTRA SEÑORA DEL CARMEN,824004255,Educación Nacional
INSTITUCION EDUCATIVA NUEVA ESTRELLA,823001645,Educación Nacional
INSTITUCION EDUCATIVA NUEVA GENERACION,811026346,Educación Nacional
INSTITUCION EDUCATIVA OPCION PESCA,9002105433,Educación Nacional
INSTITUCION EDUCATIVA PAJARITO,900075495,Educación Nacional
INSTITUCION EDUCATIVA PALESTINA,813001257,Educación Nacional
INSTITUCION EDUCATIVA PARMENIO BONILLA PAREDES,834000848,Educación Nacional
INSTITUCION EDUCATIVA PAULO VI,892115313,Educación Nacional
INSTITUCION EDUCATIVA PEDRO NEL JIMENEZ,834001373,Educación Nacional
INSTITUCION EDUCATIVA PEDRONEL OSPINA,811044131,Educación Nacional
INSTITUCION EDUCATIVA PIO XI,811017464,Educación Nacional
INSTITUCION EDUCATIVA PIZANDA,900479556,Educación Nacional
INSTITUCION EDUCATIVA POLICARPA,891201736,Educación Nacional
INSTITUCION EDUCATIVA POLITECNICO FEMENINO,890205792,Educación Nacional
INSTITUCION EDUCATIVA PROGRESAR,901051510,Educación Nacional
INSTITUCION EDUCATIVA RAFAEL NAVIA VARON,805027641,Educación Nacional
INSTITUCION EDUCATIVA RAFAEL URIBE URIBE,800079926,Educación Nacional
INSTITUCION EDUCATIVA REGIONAL SIMON BOLIVAR,891380047,Educación Nacional
INSTITUCION EDUCATIVA REINO DE BELGICA,900709106,Educación Nacional
INSTITUCION EDUCATIVA REPUBLICA DE ARGENTINA,800180539,Educación Nacional
INSTITUCION EDUCATIVA REPUBLICA DE ISRAEL,800132742,Educación Nacional
INSTITUCION EDUCATIVA REPUBLICA DE URUGUAY,811018101,Educación Nacional
INSTITUCION EDUCATIVA RIO TAPAJE,840001018,Educación Nacional
INSTITUCION EDUCATIVA ROBERTO VELANDIA,832007049,Educación Nacional
INSTITUCION EDUCATIVA ROSA LIA MAFLA,805011696,Educación Nacional
INSTITUCION EDUCATIVA ROSA MARIA HENAO PAVAS,811029104,Educación Nacional
INSTITUCION EDUCATIVA ROSA ZARATE DE PEÑA,805010861,Educación Nacional
INSTITUCION EDUCATIVA RURAL BARTOLOME CATAÑO VALLEJO,900334649,Servicio Público
INSTITUCION EDUCATIVA RURAL CHAPARRAL,811039826,Educación Nacional
INSTITUCION EDUCATIVA RURAL CHURIDO PUEBLO,811039097,Servicio Público
INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL TECNICO AGROPECUARIO JAIME DE NARVAEZ PAQUILO,808003795,Educación Nacional
INSTITUCION EDUCATIVA RURAL EL REPOSO,811027109,Educación Nacional
INSTITUCION EDUCATIVA RURAL EL SALTO,811043057,Educación Nacional
INSTITUCION EDUCATIVA RURAL FRAY MARTIN DE PORRES,811027700,Educación Nacional
INSTITUCION EDUCATIVA RURAL GRANIZADA,900110509,Educación Nacional
INSTITUCION EDUCATIVA RURAL HECTOR HIGINIO BEDOYA VARGAS,811019775,Educación Nacional
INSTITUCION EDUCATIVA RURAL JOSE FELIX DE RESTREPO,811028892,Educación Nacional
INSTITUCION EDUCATIVA RURAL LA ERMITA,900169209,Educación Nacional
INSTITUCION EDUCATIVA RURAL LA FLORESTA,811044167,Educación Nacional
INSTITUCION EDUCATIVA RURAL LA PEREZ,901362898,Educación Nacional
INSTITUCION EDUCATIVA RURAL LUIS CARLOS GALAN SARMIENTO,844000098,Educación Nacional
INSTITUCION EDUCATIVA RURAL LUIS MARIA PRECIADO ECHAVARRIA,811029037,Educación Nacional
INSTITUCION EDUCATIVA RURAL SAN MIGUEL,811027849,Educación Nacional
INSTITUCION EDUCATIVA RURAL SAN PABLO,811030937,Educación Nacional
INSTITUCION EDUCATIVA RURAL SAN PEDRO CLAVER,900045175,No aplica/No pertenece
INSTITUCION EDUCATIVA RURAL SANTANDER,900025907,Educación Nacional
INSTITUCION EDUCATIVA RURAL SANTIAGO ANGEL SANTAMARIA,811026727,Educación Nacional
INSTITUCION EDUCATIVA RURAL VILLANUEVA,811033398,Educación Nacional
INSTITUCION EDUCATIVA SAGRADO CORAZON  EL CERRITO,891380138,Educación Nacional
INSTITUCION EDUCATIVA SAGRADO CORAZON DE JESUS  EL TAMBO,891201078,Educación Nacional
INSTITUCION EDUCATIVA SAN ADOLFO,891103346,Educación Nacional
INSTITUCION EDUCATIVA SAN ANTONIO DE PADUA,811025153,Educación Nacional
INSTITUCION EDUCATIVA SAN FRANCISCO DE ASIS,814005251,Educación Nacional
INSTITUCION EDUCATIVA SAN FRANCISCO DE ASIS ILES,814002081,Educación Nacional
INSTITUCION EDUCATIVA SAN ISIDRO,820002027,Educación Nacional
INSTITUCION EDUCATIVA SAN ISIDRO,824001771,Educación Nacional
INSTITUCION EDUCATIVA SAN JOSE,811039223,Educación Nacional
INSTITUCION EDUCATIVA SAN JOSE CALABAZAL,840000229,Educación Nacional
INSTITUCION EDUCATIVA SAN JOSE CIRCASIA,890003817,Educación Nacional
INSTITUCION EDUCATIVA SAN JOSE DEL CITARA,811037878,Educación Nacional
INSTITUCION EDUCATIVA SAN JOSE DEL TELEMBI,800063123,Educación Nacional
INSTITUCION EDUCATIVA SAN JOSE OBRERO,900838180,Educación Nacional
INSTITUCION EDUCATIVA SAN JOSÉ DE MATITUY,814000893,Educación Nacional
